"year","code","product","country","Exported","Imported"
2011,"26","Руди, шлак і зола","США",11887,NA
2011,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",5691064,28605294
2011,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",821093,3323555
2011,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,2027
2011,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",1484227,1748149
2011,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",2786695,19697231
2011,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",76894,876936
2011,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",1793967,NA
2011,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",112738,NA
2011,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",791836,NA
2011,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",205802,NA
2011,"29","Органічні хімічні речовини","Росія",NA,405042
2011,"30","Фармацевтичні товари","all",NA,2878998
2011,"30","Фармацевтичні товари","ЄС",NA,2006086
2011,"30","Фармацевтичні товари","США",NA,80806
2011,"31","Добрива","Азія",728676,NA
2011,"31","Добрива","Африка",265194,NA
2011,"31","Добрива","Росія",NA,482558
2011,"31","Добрива","США",16749,NA
2011,"38","Miscellaneous chemical products","США",NA,32149
2011,"39","Пластмаси та вироби з них","all",NA,3413556
2011,"39","Пластмаси та вироби з них","Азія",NA,885730
2011,"39","Пластмаси та вироби з них","ЄС",NA,1793590
2011,"39","Пластмаси та вироби з них","Росія",NA,432642
2011,"39","Пластмаси та вироби з них","США",NA,90589
2011,"40","Гума та вироби з нього","Африка",NA,7215
2011,"40","Гума та вироби з нього","Росія",NA,360904
2011,"44","Деревина та вироби з деревини; деревне вугілля","cases",1077831,NA
2011,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",628331,NA
2011,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,1582569
2011,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,1084044
2011,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",679983,274938
2011,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",462035,NA
2011,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",2375,NA
2011,"72","Залізо та сталь","all",18464947,NA
2011,"72","Залізо та сталь","Азія",8009026,604475
2011,"72","Залізо та сталь","Африка",1114673,42106
2011,"72","Залізо та сталь","ЄС",5304242,NA
2011,"72","Залізо та сталь","Росія",2428316,1277519
2011,"72","Залізо та сталь","США",370478,NA
2011,"73","Вироби з чавуну або сталі","all",2844389,NA
2011,"73","Вироби з чавуну або сталі","Азія",692682,NA
2011,"73","Вироби з чавуну або сталі","Африка",29126,NA
2011,"73","Вироби з чавуну або сталі","Росія",1393812,NA
2011,"73","Вироби з чавуну або сталі","США",204751,NA
2011,"74","Copper and articles thereof","США",11175,NA
2011,"76","Aluminium and articles thereof","США",146,NA
2011,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",38502,NA
2011,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",11219,NA
2011,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",3569917,7112669
2011,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",713943,1278139
2011,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",23376,NA
2011,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",372862,3830871
2011,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",2186910,1245233
2011,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,352164
2011,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",3189195,5682729
2011,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,2291876
2011,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",1553825,2379806
2011,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",1056504,688106
2011,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",18085,74023
2011,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,787261
2011,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",3806716,NA
2011,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",3194447,NA
2011,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",1676,NA
2011,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,5443521
2011,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,1604321
2011,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","ЄС",NA,2489890
2011,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Росія",491170,615212
2011,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","США",NA,380718
2011,"8703","Автомобілі легкові та інші моторні транспортні засоби, призначені головним чином для перевезення людей, в тому числі. універсали і гоночні автомобілі","cases",NA,2979470
2011,"88","Aircraft, spacecraft, and parts thereof","Африка",14129,NA
2011,"88","Aircraft, spacecraft, and parts thereof","США",67612,NA
2011,"89","Ships, boats and floating structures","Африка",222,NA
2011,"90","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...","США",8014,120759
2011,"99","Commodities not elsewhere specified","Африка",128213,NA
2011,"99","Commodities not elsewhere specified","США",16886,NA
2011,"TOTAL","All products","all",68393034,82607537
2011,"TOTAL","All products","Азія",20964174,16630734
2011,"TOTAL","All products","Африка",3344218,940560
2011,"TOTAL","All products","ЄС",17970947,25807587
2011,"TOTAL","All products","Росія",19819713,29132198
2011,"TOTAL","All products","США",1114030,2600758
2012,"02","М'ясо і харчові м'ясні субпродукти","cases",NA,721944
2012,"02","М'ясо і харчові м'ясні субпродукти","Росія",227287,NA
2012,"02","М'ясо і харчові м'ясні субпродукти","США",NA,58197
2012,"0207","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen","cases",145230,NA
2012,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Африка",25146,NA
2012,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Росія",356043,NA
2012,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",3491,NA
2012,"0409","Натуральний мед","cases",31113,NA
2012,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,89933
2012,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",135490,NA
2012,"10","Злаки","all",6971048,NA
2012,"10","Злаки","Азія",2463323,22961
2012,"10","Злаки","Африка",2454614,NA
2012,"10","Злаки","ЄС",1981011,NA
2012,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",376749,NA
2012,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",111727,NA
2012,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",1228878,NA
2012,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",4171076,NA
2012,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",2338574,NA
2012,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",763443,NA
2012,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",818356,NA
2012,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",1930,NA
2012,"17","Sugars and sugar confectionery","Африка",168,NA
2012,"18","Cocoa and cocoa preparations","Африка",NA,199743
2012,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",633153,167002
2012,"2203","Пиво із солоду","cases",100133,NA
2012,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,105408
2012,"23","Residues and waste from the food industries; prepared animal fodder","Африка",41876,NA
2012,"24","Тютюн і промислові замінники тютюну","cases",266278,507624
2012,"24","Тютюн і промислові замінники тютюну","Африка",80,53570
2012,"24","Тютюн і промислові замінники тютюну","США",NA,21188
2012,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,32101
2012,"26","Руди, шлак і зола","all",3306148,NA
2012,"26","Руди, шлак і зола","Азія",1549913,NA
2012,"26","Руди, шлак і зола","Африка",NA,270723
2012,"26","Руди, шлак і зола","ЄС",1615762,NA
2012,"26","Руди, шлак і зола","Росія",NA,253917
2012,"26","Руди, шлак і зола","США",14730,NA
2012,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",3639728,26192813
2012,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",610867,1520710
2012,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,30134
2012,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",1167160,1955526
2012,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",796571,17989049
2012,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",45145,802111
2012,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",1695440,NA
2012,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",105895,NA
2012,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",822857,NA
2012,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",223257,NA
2012,"29","Органічні хімічні речовини","Росія",NA,373232
2012,"30","Фармацевтичні товари","all",NA,3307942
2012,"30","Фармацевтичні товари","ЄС",NA,2198172
2012,"30","Фармацевтичні товари","США",NA,96715
2012,"31","Добрива","Азія",748531,NA
2012,"31","Добрива","Африка",271239,NA
2012,"31","Добрива","Росія",NA,552744
2012,"38","Miscellaneous chemical products","США",NA,36332
2012,"39","Пластмаси та вироби з них","all",NA,3413971
2012,"39","Пластмаси та вироби з них","Азія",NA,965025
2012,"39","Пластмаси та вироби з них","ЄС",NA,1775084
2012,"39","Пластмаси та вироби з них","Росія",NA,402301
2012,"39","Пластмаси та вироби з них","США",NA,71564
2012,"40","Гума та вироби з нього","Африка",NA,4879
2012,"40","Гума та вироби з нього","Росія",NA,303133
2012,"44","Деревина та вироби з деревини; деревне вугілля","cases",1059614,NA
2012,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",557224,NA
2012,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,1575419
2012,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,1066584
2012,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",724820,307522
2012,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",378190,NA
2012,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",1050,NA
2012,"72","Залізо та сталь","all",15328328,NA
2012,"72","Залізо та сталь","Азія",7008124,521140
2012,"72","Залізо та сталь","Африка",1395823,19663
2012,"72","Залізо та сталь","ЄС",3564388,NA
2012,"72","Залізо та сталь","Росія",2328945,1105491
2012,"72","Залізо та сталь","США",236896,NA
2012,"73","Вироби з чавуну або сталі","all",2837032,NA
2012,"73","Вироби з чавуну або сталі","Азія",998420,NA
2012,"73","Вироби з чавуну або сталі","Африка",28022,NA
2012,"73","Вироби з чавуну або сталі","Росія",1110105,NA
2012,"73","Вироби з чавуну або сталі","США",186448,NA
2012,"74","Copper and articles thereof","США",11184,NA
2012,"76","Aluminium and articles thereof","США",83,NA
2012,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",34071,NA
2012,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",7028,NA
2012,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",3786973,7226765
2012,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",885546,1385410
2012,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",24782,NA
2012,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",365830,3652527
2012,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",2270638,1310155
2012,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,484735
2012,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",3230868,5951705
2012,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,2970730
2012,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",1496694,1914096
2012,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",1159666,728642
2012,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",10664,78666
2012,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,740037
2012,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",4107183,NA
2012,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",2635581,NA
2012,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",864,NA
2012,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,5948616
2012,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,1653378
2012,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","ЄС",NA,2989397
2012,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Росія",431241,553374
2012,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","США",NA,436111
2012,"8703","Автомобілі легкові та інші моторні транспортні засоби, призначені головним чином для перевезення людей, в тому числі. універсали і гоночні автомобілі","cases",NA,3247145
2012,"88","Aircraft, spacecraft, and parts thereof","Африка",25854,NA
2012,"88","Aircraft, spacecraft, and parts thereof","США",135523,NA
2012,"89","Ships, boats and floating structures","Африка",50375,NA
2012,"90","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...","США",9144,149617
2012,"99","Commodities not elsewhere specified","Африка",58448,NA
2012,"99","Commodities not elsewhere specified","США",19997,NA
2012,"TOTAL","All products","all",68694495,84656667
2012,"TOTAL","All products","Азія",21997036,18581407
2012,"TOTAL","All products","Африка",5523312,850934
2012,"TOTAL","All products","ЄС",17083073,26228974
2012,"TOTAL","All products","Росія",17631749,27418296
2012,"TOTAL","All products","США",1014788,2914260
2013,"02","М'ясо і харчові м'ясні субпродукти","cases",NA,628493
2013,"02","М'ясо і харчові м'ясні субпродукти","Росія",159895,NA
2013,"02","М'ясо і харчові м'ясні субпродукти","США",NA,60744
2013,"0207","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen","cases",231996,NA
2013,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Африка",16951,NA
2013,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Росія",381851,NA
2013,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",7625,NA
2013,"0409","Натуральний мед","cases",52972,NA
2013,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,115284
2013,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",76875,NA
2013,"10","Злаки","all",6371335,NA
2013,"10","Злаки","Азія",2733311,34842
2013,"10","Злаки","Африка",1830909,212
2013,"10","Злаки","ЄС",1722594,NA
2013,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",476181,NA
2013,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",123625,NA
2013,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",1249694,NA
2013,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",3507076,NA
2013,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",2321911,NA
2013,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",478719,NA
2013,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",503499,NA
2013,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",4672,NA
2013,"17","Sugars and sugar confectionery","Африка",465,NA
2013,"18","Cocoa and cocoa preparations","Африка",NA,162546
2013,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",526610,203955
2013,"2203","Пиво із солоду","cases",84700,NA
2013,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,126800
2013,"23","Residues and waste from the food industries; prepared animal fodder","Африка",54378,NA
2013,"24","Тютюн і промислові замінники тютюну","cases",292367,454268
2013,"24","Тютюн і промислові замінники тютюну","Африка",2776,47097
2013,"24","Тютюн і промислові замінники тютюну","США",NA,28946
2013,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,19965
2013,"26","Руди, шлак і зола","all",3917529,NA
2013,"26","Руди, шлак і зола","Азія",2052584,NA
2013,"26","Руди, шлак і зола","Африка",NA,229733
2013,"26","Руди, шлак і зола","ЄС",1758969,NA
2013,"26","Руди, шлак і зола","Росія",NA,256693
2013,"26","Руди, шлак і зола","США",1870,NA
2013,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",2865375,21236944
2013,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",526466,724825
2013,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,9774
2013,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",1048491,3018374
2013,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",216750,14459400
2013,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",39145,502556
2013,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",1744303,NA
2013,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",99993,NA
2013,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",908889,NA
2013,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",210454,NA
2013,"29","Органічні хімічні речовини","Росія",NA,191930
2013,"30","Фармацевтичні товари","all",NA,3100812
2013,"30","Фармацевтичні товари","ЄС",NA,2320096
2013,"30","Фармацевтичні товари","США",NA,110388
2013,"31","Добрива","Азія",420023,NA
2013,"31","Добрива","Африка",285831,NA
2013,"31","Добрива","Росія",NA,600766
2013,"31","Добрива","США",2,NA
2013,"38","Miscellaneous chemical products","США",NA,37842
2013,"39","Пластмаси та вироби з них","all",NA,3553511
2013,"39","Пластмаси та вироби з них","Азія",NA,964681
2013,"39","Пластмаси та вироби з них","ЄС",NA,1786611
2013,"39","Пластмаси та вироби з них","Росія",NA,490817
2013,"39","Пластмаси та вироби з них","США",NA,117901
2013,"40","Гума та вироби з нього","Африка",NA,3818
2013,"40","Гума та вироби з нього","Росія",NA,280823
2013,"44","Деревина та вироби з деревини; деревне вугілля","cases",1143722,NA
2013,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",611609,NA
2013,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,1684733
2013,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,1139470
2013,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",769778,325463
2013,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",382181,NA
2013,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",960,NA
2013,"72","Залізо та сталь","all",14319265,NA
2013,"72","Залізо та сталь","Азія",5430585,820175
2013,"72","Залізо та сталь","Африка",1780506,9445
2013,"72","Залізо та сталь","ЄС",4061019,NA
2013,"72","Залізо та сталь","Росія",2162402,814810
2013,"72","Залізо та сталь","США",269766,NA
2013,"73","Вироби з чавуну або сталі","all",2590151,NA
2013,"73","Вироби з чавуну або сталі","Азія",1039867,NA
2013,"73","Вироби з чавуну або сталі","Африка",30237,NA
2013,"73","Вироби з чавуну або сталі","Росія",843753,NA
2013,"73","Вироби з чавуну або сталі","США",133770,NA
2013,"74","Copper and articles thereof","США",6674,NA
2013,"76","Aluminium and articles thereof","США",39,NA
2013,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",40739,NA
2013,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",13378,NA
2013,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",3840461,6910562
2013,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",919371,1458511
2013,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",40412,NA
2013,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",419348,3414545
2013,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",2222022,1241122
2013,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,449498
2013,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",3134059,5559331
2013,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,2574423
2013,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",1501637,1874158
2013,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",1101177,786975
2013,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",19767,79805
2013,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,810715
2013,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",2463153,NA
2013,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",1743398,NA
2013,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",6452,NA
2013,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,5444148
2013,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,1422736
